submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,languages,otherCategory1,otherCategory2,responseTime,sameCategory1,sameCategory2,settingName,trialNr,trial_type
4415,46,NA,69,Higher degree,225056,1667645523215,1667645298159,female,waterSport-motor,"sameCategory2,otherCategory2,otherCategory1,competitor,sameCategory1",English,66,66,13153,65,65,waterSport,6,main
4415,46,NA,100,Higher degree,225056,1667645523215,1667645298159,female,art-painting,"sameCategory2,otherCategory2,otherCategory1,sameCategory1,competitor",English,100,100,9041,100,100,art,7,filler
4415,46,NA,0,Higher degree,225056,1667645523215,1667645298159,female,carRental-fun,"competitor,sameCategory2,sameCategory1,otherCategory2,otherCategory1",English,0,0,8623,0,0,carRental,8,filler
4415,46,NA,60,Higher degree,225056,1667645523215,1667645298159,female,plants-green,"competitor,sameCategory2,otherCategory1,otherCategory2,sameCategory1",English,43,63,15009,63,58,plants,9,main
4415,46,NA,74,Higher degree,225056,1667645523215,1667645298159,female,cafe-pie,"sameCategory1,competitor,sameCategory2,otherCategory1,otherCategory2",English,0,0,14248,60,30,cafe,10,main
4415,46,NA,60,Higher degree,225056,1667645523215,1667645298159,female,zoo-xl,"sameCategory1,otherCategory1,competitor,sameCategory2,otherCategory2",English,61,67,12096,62,69,zoo,11,main
4416,44,no further comments to make,80,Graduated College,199775,1667645617566,1667645417791,female,carRental-fun,"otherCategory1,competitor,sameCategory1,otherCategory2,sameCategory2",English,25,16,18638,80,56,carRental,1,filler
4416,44,no further comments to make,81,Graduated College,199775,1667645617566,1667645417791,female,disney-action,"sameCategory2,competitor,otherCategory2,otherCategory1,sameCategory1",English,33,33,11660,69,79,disney,2,main
4416,44,no further comments to make,26,Graduated College,199775,1667645617566,1667645417791,female,clothing-beach,"competitor,otherCategory1,otherCategory2,sameCategory2,sameCategory1",English,18,19,11648,86,86,clothing,3,main
4416,44,no further comments to make,70,Graduated College,199775,1667645617566,1667645417791,female,books-romance,"otherCategory2,sameCategory1,sameCategory2,otherCategory1,competitor",English,57,55,19110,75,51,books,4,main
4416,44,no further comments to make,59,Graduated College,199775,1667645617566,1667645417791,female,bookingAgency-lowClassAccommodation,"otherCategory2,sameCategory1,otherCategory1,sameCategory2,competitor",English,12,19,11732,83,79,bookingAgency,5,main
4416,44,no further comments to make,84,Graduated College,199775,1667645617566,1667645417791,female,dutyFree-smokes,"otherCategory1,sameCategory2,competitor,sameCategory1,otherCategory2",English,20,0,49493,24,75,dutyFree,6,main
4416,44,no further comments to make,79,Graduated College,199775,1667645617566,1667645417791,female,airport-usa,"otherCategory2,sameCategory1,otherCategory1,competitor,sameCategory2",English,33,48,15206,80,52,airport,7,filler
4416,44,no further comments to make,77,Graduated College,199775,1667645617566,1667645417791,female,plants-green,"otherCategory2,otherCategory1,sameCategory1,competitor,sameCategory2",English,66,59,10969,32,73,plants,8,main
4416,44,no further comments to make,74,Graduated College,199775,1667645617566,1667645417791,female,music-hardrock,"sameCategory2,competitor,otherCategory1,otherCategory2,sameCategory1",English,17,13,9229,69,65,music,9,filler
4416,44,no further comments to make,86,Graduated College,199775,1667645617566,1667645417791,female,movie-fantasy,"competitor,otherCategory2,sameCategory2,otherCategory1,sameCategory1",English,82,86,10266,71,35,movie,10,main
4416,44,no further comments to make,88,Graduated College,199775,1667645617566,1667645417791,female,cafe-pie,"competitor,sameCategory2,otherCategory2,sameCategory1,otherCategory1",English,51,0,9346,60,38,cafe,11,main
4417,58,NA,3,Graduated College,383541,1667645623576,1667645240035,female,clothing-beach,"otherCategory1,otherCategory2,sameCategory1,competitor,sameCategory2",English,1,1,37488,1,2,clothing,1,main
4417,58,NA,98,Graduated College,383541,1667645623576,1667645240035,female,music-hardrock,"sameCategory2,competitor,sameCategory1,otherCategory1,otherCategory2",English,3,1,30681,96,99,music,2,filler
4417,58,NA,3,Graduated College,383541,1667645623576,1667645240035,female,carRental-fun,"competitor,otherCategory2,otherCategory1,sameCategory1,sameCategory2",English,0,1,26696,2,2,carRental,3,filler
4417,58,NA,2,Graduated College,383541,1667645623576,1667645240035,female,kidsActivities-crafts,"sameCategory1,competitor,otherCategory2,otherCategory1,sameCategory2",English,2,2,20437,1,3,kidsActivities,4,main
4417,58,NA,28,Graduated College,383541,1667645623576,1667645240035,female,jobCenter-office,"sameCategory2,sameCategory1,otherCategory2,competitor,otherCategory1",English,1,1,50892,1,2,jobCenter,5,filler
4417,58,NA,36,Graduated College,383541,1667645623576,1667645240035,female,dutyFree-smokes,"sameCategory2,otherCategory1,competitor,otherCategory2,sameCategory1",English,1,1,20518,2,2,dutyFree,6,main
4417,58,NA,35,Graduated College,383541,1667645623576,1667645240035,female,bar-whiteWine,"sameCategory1,sameCategory2,competitor,otherCategory2,otherCategory1",English,2,2,22171,3,1,bar,7,main
4417,58,NA,58,Graduated College,383541,1667645623576,1667645240035,female,waterSport-motor,"competitor,otherCategory2,otherCategory1,sameCategory2,sameCategory1",English,3,2,32533,1,1,waterSport,8,main
4417,58,NA,57,Graduated College,383541,1667645623576,1667645240035,female,books-romance,"sameCategory2,competitor,sameCategory1,otherCategory1,otherCategory2",English,1,2,23826,39,1,books,9,main
4417,58,NA,2,Graduated College,383541,1667645623576,1667645240035,female,petAdoption-dogs,"otherCategory1,otherCategory2,competitor,sameCategory1,sameCategory2",English,0,1,19758,27,1,petAdoption,10,main
4417,58,NA,37,Graduated College,383541,1667645623576,1667645240035,female,bookingAgency-lowClassAccommodation,"otherCategory1,competitor,sameCategory1,otherCategory2,sameCategory2",English,1,1,28555,26,32,bookingAgency,11,main
4418,25,NA,52,Graduated College,471379,1667645653228,1667645181849,female,plants-flowers,"sameCategory2,otherCategory2,sameCategory1,otherCategory1,competitor",English,52,53,47046,50,51,plants,1,main
4418,25,NA,72,Graduated College,471379,1667645653228,1667645181849,female,movie-western,"sameCategory2,competitor,otherCategory2,sameCategory1,otherCategory1",English,50,48,48360,51,49,movie,2,main
4418,25,NA,83,Graduated College,471379,1667645653228,1667645181849,female,kidsActivities-sports,"sameCategory2,otherCategory1,sameCategory1,otherCategory2,competitor",English,39,33,40967,40,87,kidsActivities,3,main
4418,25,NA,78,Graduated College,471379,1667645653228,1667645181849,female,dutyFree-sweets,"competitor,otherCategory1,otherCategory2,sameCategory2,sameCategory1",English,11,3,21928,76,79,dutyFree,4,main
4418,25,NA,70,Graduated College,471379,1667645653228,1667645181849,female,art-drawing,"otherCategory2,sameCategory1,competitor,otherCategory1,sameCategory2",English,72,81,85313,77,63,art,5,filler
4418,25,NA,65,Graduated College,471379,1667645653228,1667645181849,female,airport-europe-UPDATED,"sameCategory2,competitor,otherCategory2,sameCategory1,otherCategory1",English,73,67,17872,71,67,airport,6,filler
4418,25,NA,63,Graduated College,471379,1667645653228,1667645181849,female,clothing-winter,"sameCategory2,competitor,otherCategory1,otherCategory2,sameCategory1",English,40,34,14980,58,81,clothing,7,main
4418,25,NA,67,Graduated College,471379,1667645653228,1667645181849,female,furniture-outdoors,"otherCategory1,sameCategory1,competitor,otherCategory2,sameCategory2",English,27,24,120213,66,57,furniture,8,main
4418,25,NA,76,Graduated College,471379,1667645653228,1667645181849,female,petAdoption-hamster,"otherCategory2,sameCategory1,competitor,sameCategory2,otherCategory1",English,1,0,15046,76,74,petAdoption,9,main
4418,25,NA,24,Graduated College,471379,1667645653228,1667645181849,female,music-softrock,"sameCategory2,otherCategory2,otherCategory1,competitor,sameCategory1",English,70,80,14294,49,25,music,10,filler
4418,25,NA,25,Graduated College,471379,1667645653228,1667645181849,female,friendsActivities-videoEntertainment,"competitor,otherCategory1,sameCategory2,otherCategory2,sameCategory1",English,43,48,12970,48,67,friendsActivities,11,main
4425,19,NA,0,Graduated High-school,202214,1667733015146,1667732812932,female,jobCenter-engineer,"sameCategory2,otherCategory2,competitor,otherCategory1,sameCategory1","English, Mandarin Chinese",0,0,16632,0,0,jobCenter,1,filler
4425,19,NA,96,Graduated High-school,202214,1667733015146,1667732812932,female,kidsActivities-sports,"competitor,otherCategory1,sameCategory2,otherCategory2,sameCategory1","English, Mandarin Chinese",14,11,27265,61,80,kidsActivities,2,main
4425,19,NA,90,Graduated High-school,202214,1667733015146,1667732812932,female,bookingAgency-highClassAccommodation,"competitor,otherCategory2,sameCategory2,otherCategory1,sameCategory1","English, Mandarin Chinese",0,3,18874,79,86,bookingAgency,3,main
4425,19,NA,61,Graduated High-school,202214,1667733015146,1667732812932,female,waterSport-muscle,"sameCategory1,sameCategory2,otherCategory2,otherCategory1,competitor","English, Mandarin Chinese",33,58,17737,30,83,waterSport,4,main
4425,19,NA,99,Graduated High-school,202214,1667733015146,1667732812932,female,touristInfo-clubbing,"sameCategory1,sameCategory2,otherCategory1,competitor,otherCategory2","English, Mandarin Chinese",21,90,13207,56,61,touristInfo,5,main
4425,19,NA,100,Graduated High-school,202214,1667733015146,1667732812932,female,art-drawing,"competitor,otherCategory1,sameCategory2,sameCategory1,otherCategory2","English, Mandarin Chinese",100,100,9985,100,100,art,6,filler
4425,19,NA,0,Graduated High-school,202214,1667733015146,1667732812932,female,carRental-moving,"sameCategory1,sameCategory2,competitor,otherCategory1,otherCategory2","English, Mandarin Chinese",0,0,8680,0,0,carRental,7,filler
4425,19,NA,57,Graduated High-school,202214,1667733015146,1667732812932,female,cafe-pizza,"otherCategory1,competitor,sameCategory2,sameCategory1,otherCategory2","English, Mandarin Chinese",55,53,15428,5,22,cafe,8,main
4425,19,NA,83,Graduated High-school,202214,1667733015146,1667732812932,female,zoo-reptiles,"sameCategory1,otherCategory2,sameCategory2,otherCategory1,competitor","English, Mandarin Chinese",21,31,11088,58,60,zoo,9,main
4425,19,NA,80,Graduated High-school,202214,1667733015146,1667732812932,female,gym-boxing,"sameCategory2,sameCategory1,otherCategory2,otherCategory1,competitor","English, Mandarin Chinese",61,4,12832,99,94,gymActivities,10,main
4425,19,NA,61,Graduated High-school,202214,1667733015146,1667732812932,female,furniture-outdoors,"otherCategory1,otherCategory2,sameCategory1,sameCategory2,competitor","English, Mandarin Chinese",35,18,23896,43,92,furniture,11,main
4433,23,NA,74,Higher degree,203260,1667748279705,1667748076445,male,petAdoption-dogs,"competitor,sameCategory1,otherCategory1,otherCategory2,sameCategory2",English,26,24,24335,68,57,petAdoption,1,main
4433,23,NA,74,Higher degree,203260,1667748279705,1667748076445,male,kidsActivities-crafts,"otherCategory1,competitor,sameCategory1,otherCategory2,sameCategory2",English,30,16,8487,66,62,kidsActivities,2,main
4433,23,NA,86,Higher degree,203260,1667748279705,1667748076445,male,books-romance,"otherCategory1,otherCategory2,competitor,sameCategory2,sameCategory1",English,62,62,7958,66,72,books,3,main
4433,23,NA,79,Higher degree,203260,1667748279705,1667748076445,male,jobCenter-office,"sameCategory1,sameCategory2,otherCategory1,competitor,otherCategory2",English,5,15,14280,11,63,jobCenter,4,filler
4433,23,NA,75,Higher degree,203260,1667748279705,1667748076445,male,furniture-indoors,"otherCategory2,otherCategory1,competitor,sameCategory2,sameCategory1",English,89,69,15322,67,95,furniture,5,main
4433,23,NA,42,Higher degree,203260,1667748279705,1667748076445,male,art-painting,"sameCategory1,otherCategory2,sameCategory2,otherCategory1,competitor",English,22,82,7559,81,70,art,6,filler
4433,23,NA,85,Higher degree,203260,1667748279705,1667748076445,male,gym-yoga,"competitor,sameCategory1,otherCategory2,sameCategory2,otherCategory1",English,29,41,8146,83,56,gymActivities,7,main
4433,23,NA,82,Higher degree,203260,1667748279705,1667748076445,male,carRental-fun,"otherCategory1,sameCategory1,otherCategory2,sameCategory2,competitor",English,5,8,13195,89,60,carRental,8,filler
4433,23,NA,89,Higher degree,203260,1667748279705,1667748076445,male,bar-whiteWine,"sameCategory2,otherCategory2,competitor,otherCategory1,sameCategory1",English,9,8,10799,10,12,bar,9,main
4433,23,NA,89,Higher degree,203260,1667748279705,1667748076445,male,dutyFree-smokes,"sameCategory2,sameCategory1,otherCategory1,competitor,otherCategory2",English,40,51,14339,48,52,dutyFree,10,main
4433,23,NA,84,Higher degree,203260,1667748279705,1667748076445,male,clothing-beach,"sameCategory2,sameCategory1,otherCategory1,otherCategory2,competitor",English,51,18,12313,95,50,clothing,11,main
4454,25,NA,82,Higher degree,359396,1667778026215,1667777666819,male,kidsActivities-crafts,"otherCategory1,sameCategory2,otherCategory2,sameCategory1,competitor",english,41,40,149442,75,56,kidsActivities,1,main
4454,25,NA,7,Higher degree,359396,1667778026215,1667777666819,male,furniture-indoors,"sameCategory1,sameCategory2,competitor,otherCategory1,otherCategory2",english,3,0,24627,5,5,furniture,2,main
4454,25,NA,0,Higher degree,359396,1667778026215,1667777666819,male,carRental-fun,"competitor,sameCategory1,otherCategory2,sameCategory2,otherCategory1",english,0,0,23801,0,0,carRental,3,filler
4454,25,NA,76,Higher degree,359396,1667778026215,1667777666819,male,dutyFree-smokes,"sameCategory1,otherCategory1,sameCategory2,competitor,otherCategory2",english,37,35,17851,67,66,dutyFree,4,main
4454,25,NA,6,Higher degree,359396,1667778026215,1667777666819,male,bookingAgency-lowClassAccommodation,"competitor,otherCategory2,otherCategory1,sameCategory1,sameCategory2",english,6,5,33558,80,68,bookingAgency,5,main
4454,25,NA,63,Higher degree,359396,1667778026215,1667777666819,male,clothing-beach,"sameCategory1,competitor,sameCategory2,otherCategory1,otherCategory2",english,33,27,17675,70,41,clothing,6,main
4454,25,NA,66,Higher degree,359396,1667778026215,1667777666819,male,petAdoption-dogs,"otherCategory1,sameCategory2,otherCategory2,sameCategory1,competitor",english,38,32,15621,72,61,petAdoption,7,main
4454,25,NA,1,Higher degree,359396,1667778026215,1667777666819,male,jobCenter-office,"otherCategory1,sameCategory2,sameCategory1,otherCategory2,competitor",english,0,1,12304,0,1,jobCenter,8,filler
4454,25,NA,65,Higher degree,359396,1667778026215,1667777666819,male,bar-whiteWine,"sameCategory2,sameCategory1,competitor,otherCategory2,otherCategory1",english,1,13,14617,32,32,bar,9,main
4454,25,NA,1,Higher degree,359396,1667778026215,1667777666819,male,airport-usa,"otherCategory1,sameCategory2,otherCategory2,competitor,sameCategory1",english,0,1,11831,1,0,airport,10,filler
4454,25,NA,64,Higher degree,359396,1667778026215,1667777666819,male,waterSport-motor,"otherCategory2,competitor,otherCategory1,sameCategory1,sameCategory2",english,34,59,16756,22,74,waterSport,11,main
4468,47,NA,51,Higher degree,194197,1667807969780,1667807775583,male,airport-europe-UPDATED,"sameCategory2,competitor,sameCategory1,otherCategory2,otherCategory1",English,50,50,27624,52,55,airport,1,filler
4468,47,NA,27,Higher degree,194197,1667807969780,1667807775583,male,cafe-pizza,"sameCategory1,sameCategory2,otherCategory2,otherCategory1,competitor",English,50,49,21880,0,0,cafe,2,main
4468,47,NA,61,Higher degree,194197,1667807969780,1667807775583,male,petAdoption-hamster,"sameCategory2,otherCategory1,competitor,sameCategory1,otherCategory2",English,60,59,16920,63,60,petAdoption,3,main
4468,47,NA,85,Higher degree,194197,1667807969780,1667807775583,male,jobCenter-engineer,"otherCategory2,competitor,sameCategory2,otherCategory1,sameCategory1",English,0,0,12079,0,78,jobCenter,4,filler
4468,47,NA,54,Higher degree,194197,1667807969780,1667807775583,male,art-drawing,"competitor,otherCategory2,sameCategory2,sameCategory1,otherCategory1",English,57,55,10391,57,58,art,5,filler
4468,47,NA,66,Higher degree,194197,1667807969780,1667807775583,male,electronics-console,"competitor,otherCategory2,otherCategory1,sameCategory2,sameCategory1",English,0,10,12992,46,45,electronics,6,main
4468,47,NA,28,Higher degree,194197,1667807969780,1667807775583,male,books-fantasy,"otherCategory2,otherCategory1,sameCategory1,competitor,sameCategory2",English,22,29,12040,22,11,books,7,main
4468,47,NA,52,Higher degree,194197,1667807969780,1667807775583,male,bar-tea,"sameCategory2,otherCategory2,competitor,sameCategory1,otherCategory1",English,51,50,13383,41,54,bar,8,main
4468,47,NA,50,Higher degree,194197,1667807969780,1667807775583,male,plants-flowers,"sameCategory1,otherCategory1,otherCategory2,sameCategory2,competitor",English,50,50,19616,48,49,plants,9,main
4468,47,NA,58,Higher degree,194197,1667807969780,1667807775583,male,clothing-winter,"sameCategory2,sameCategory1,otherCategory2,competitor,otherCategory1",English,20,0,13848,61,60,clothing,10,main
4468,47,NA,20,Higher degree,194197,1667807969780,1667807775583,male,friendsActivities-videoEntertainment,"otherCategory1,sameCategory2,sameCategory1,otherCategory2,competitor",English,36,54,16297,19,51,friendsActivities,11,main
4419,30,NA,51,Graduated College,166634,1667645645277,1667645478643,male,clothing-beach,"otherCategory2,sameCategory2,competitor,sameCategory1,otherCategory1",English,40,23,22766,55,23,clothing,1,main
4419,30,NA,64,Graduated College,166634,1667645645277,1667645478643,male,electronics-laptop,"otherCategory2,sameCategory2,competitor,otherCategory1,sameCategory1",English,30,40,17705,36,20,electronics,2,main
4419,30,NA,56,Graduated College,166634,1667645645277,1667645478643,male,plants-green,"otherCategory2,otherCategory1,competitor,sameCategory1,sameCategory2",English,25,27,11867,30,35,plants,3,main
4419,30,NA,68,Graduated College,166634,1667645645277,1667645478643,male,dutyFree-smokes,"otherCategory2,sameCategory1,sameCategory2,otherCategory1,competitor",English,41,20,18418,50,59,dutyFree,4,main
4419,30,NA,74,Graduated College,166634,1667645645277,1667645478643,male,disney-action,"sameCategory2,sameCategory1,otherCategory2,otherCategory1,competitor",English,38,37,8300,66,65,disney,5,main
4419,30,NA,68,Graduated College,166634,1667645645277,1667645478643,male,cafe-pie,"competitor,sameCategory1,otherCategory1,sameCategory2,otherCategory2",English,40,39,8249,66,63,cafe,6,main
4419,30,NA,80,Graduated College,166634,1667645645277,1667645478643,male,waterSport-motor,"otherCategory2,competitor,otherCategory1,sameCategory2,sameCategory1",English,37,31,14450,31,83,waterSport,7,main
4419,30,NA,99,Graduated College,166634,1667645645277,1667645478643,male,airport-usa,"sameCategory2,sameCategory1,otherCategory1,otherCategory2,competitor",English,69,63,12117,70,66,airport,8,filler
4419,30,NA,76,Graduated College,166634,1667645645277,1667645478643,male,carRental-fun,"otherCategory2,otherCategory1,competitor,sameCategory2,sameCategory1",English,14,28,11066,77,73,carRental,9,filler
4419,30,NA,74,Graduated College,166634,1667645645277,1667645478643,male,movie-fantasy,"competitor,sameCategory1,otherCategory1,otherCategory2,sameCategory2",English,71,70,10050,67,24,movie,10,main
4419,30,NA,86,Graduated College,166634,1667645645277,1667645478643,male,jobCenter-office,"competitor,sameCategory1,otherCategory2,otherCategory1,sameCategory2",English,15,13,12550,41,63,jobCenter,11,filler
4429,25,NA,63,Graduated High-school,309423,1667745942219,1667745632796,male,touristInfo-childTheatre,"sameCategory2,competitor,otherCategory2,otherCategory1,sameCategory1",English,58,84,84089,65,44,touristInfo,1,main
4429,25,NA,64,Graduated High-school,309423,1667745942219,1667745632796,male,electronics-laptop,"competitor,sameCategory1,otherCategory1,sameCategory2,otherCategory2",English,0,0,32731,80,0,electronics,2,main
4429,25,NA,33,Graduated High-school,309423,1667745942219,1667745632796,male,kidsActivities-crafts,"sameCategory1,otherCategory2,sameCategory2,competitor,otherCategory1",English,4,0,32152,18,51,kidsActivities,3,main
4429,25,NA,69,Graduated High-school,309423,1667745942219,1667745632796,male,clothing-beach,"sameCategory2,otherCategory2,otherCategory1,sameCategory1,competitor",English,32,26,13305,68,37,clothing,4,main
4429,25,NA,81,Graduated High-school,309423,1667745942219,1667745632796,male,zoo-xl,"otherCategory1,sameCategory1,otherCategory2,sameCategory2,competitor",English,79,31,28891,77,70,zoo,5,main
4429,25,NA,86,Graduated High-school,309423,1667745942219,1667745632796,male,carRental-fun,"competitor,otherCategory2,sameCategory2,otherCategory1,sameCategory1",English,7,13,15707,56,58,carRental,6,filler
4429,25,NA,95,Graduated High-school,309423,1667745942219,1667745632796,male,jobCenter-office,"otherCategory1,otherCategory2,sameCategory1,competitor,sameCategory2",English,0,0,16739,29,63,jobCenter,7,filler
4429,25,NA,83,Graduated High-school,309423,1667745942219,1667745632796,male,books-romance,"competitor,otherCategory1,sameCategory2,sameCategory1,otherCategory2",English,44,28,19454,61,63,books,8,main
4429,25,NA,60,Graduated High-school,309423,1667745942219,1667745632796,male,plants-green,"sameCategory1,otherCategory2,sameCategory2,competitor,otherCategory1",English,66,80,14811,16,21,plants,9,main
4429,25,NA,51,Graduated High-school,309423,1667745942219,1667745632796,male,art-painting,"competitor,sameCategory2,otherCategory1,sameCategory1,otherCategory2",English,73,65,15364,75,72,art,10,filler
4429,25,NA,57,Graduated High-school,309423,1667745942219,1667745632796,male,cafe-pie,"sameCategory1,otherCategory2,competitor,otherCategory1,sameCategory2",English,7,11,17711,73,73,cafe,11,main
4435,29,NA,100,Graduated High-school,310903,1667748217348,1667747906445,male,music-softrock,"competitor,otherCategory2,sameCategory2,sameCategory1,otherCategory1",English,100,100,45277,100,100,music,1,filler
4435,29,NA,73,Graduated High-school,310903,1667748217348,1667747906445,male,clothing-winter,"sameCategory1,otherCategory2,sameCategory2,competitor,otherCategory1",English,38,0,37248,62,85,clothing,2,main
4435,29,NA,0,Graduated High-school,310903,1667748217348,1667747906445,male,carRental-moving,"competitor,sameCategory2,otherCategory2,otherCategory1,sameCategory1",English,0,0,12183,0,0,carRental,3,filler
4435,29,NA,67,Graduated High-school,310903,1667748217348,1667747906445,male,disney-princess,"sameCategory2,competitor,sameCategory1,otherCategory2,otherCategory1",English,17,20,21500,67,67,disney,4,main
4435,29,NA,100,Graduated High-school,310903,1667748217348,1667747906445,male,art-drawing,"competitor,sameCategory2,otherCategory1,otherCategory2,sameCategory1",English,100,100,7809,100,100,art,5,filler
4435,29,NA,33,Graduated High-school,310903,1667748217348,1667747906445,male,furniture-outdoors,"competitor,sameCategory2,otherCategory2,otherCategory1,sameCategory1",English,30,32,23624,32,68,furniture,6,main
4435,29,NA,75,Graduated High-school,310903,1667748217348,1667747906445,male,waterSport-muscle,"sameCategory1,otherCategory1,sameCategory2,otherCategory2,competitor",English,47,30,33469,66,66,waterSport,7,main
4435,29,NA,64,Graduated High-school,310903,1667748217348,1667747906445,male,movie-western,"competitor,otherCategory1,otherCategory2,sameCategory1,sameCategory2",English,39,39,18613,64,59,movie,8,main
4435,29,NA,58,Graduated High-school,310903,1667748217348,1667747906445,male,kidsActivities-sports,"sameCategory2,otherCategory2,otherCategory1,competitor,sameCategory1",English,41,39,18589,41,74,kidsActivities,9,main
4435,29,NA,60,Graduated High-school,310903,1667748217348,1667747906445,male,dutyFree-sweets,"competitor,otherCategory1,sameCategory1,otherCategory2,sameCategory2",English,44,48,26598,47,47,dutyFree,10,main
4435,29,NA,67,Graduated High-school,310903,1667748217348,1667747906445,male,touristInfo-clubbing,"competitor,sameCategory2,otherCategory2,otherCategory1,sameCategory1",English,43,43,21542,24,30,touristInfo,11,main
4437,47,NA,54,Graduated College,407166,1667748428707,1667748021541,female,petAdoption-hamster,"otherCategory1,sameCategory2,competitor,otherCategory2,sameCategory1",English,24,45,38259,20,60,petAdoption,1,main
4437,47,NA,53,Graduated College,407166,1667748428707,1667748021541,female,electronics-console,"otherCategory1,sameCategory1,competitor,sameCategory2,otherCategory2",English,57,55,26184,35,53,electronics,2,main
4437,47,NA,59,Graduated College,407166,1667748428707,1667748021541,female,clothing-winter,"sameCategory1,sameCategory2,otherCategory2,otherCategory1,competitor",English,35,34,18551,34,61,clothing,3,main
4437,47,NA,64,Graduated College,407166,1667748428707,1667748021541,female,dutyFree-sweets,"otherCategory2,competitor,otherCategory1,sameCategory1,sameCategory2",English,34,64,27088,16,56,dutyFree,4,main
4437,47,NA,68,Graduated College,407166,1667748428707,1667748021541,female,waterSport-muscle,"otherCategory1,competitor,sameCategory1,otherCategory2,sameCategory2",English,60,27,41280,56,57,waterSport,5,main
4437,47,NA,61,Graduated College,407166,1667748428707,1667748021541,female,touristInfo-clubbing,"otherCategory1,otherCategory2,sameCategory1,competitor,sameCategory2",English,19,61,38071,35,81,touristInfo,6,main
4437,47,NA,0,Graduated College,407166,1667748428707,1667748021541,female,carRental-moving,"otherCategory1,competitor,sameCategory2,otherCategory2,sameCategory1",English,0,1,47200,1,1,carRental,7,filler
4437,47,NA,99,Graduated College,407166,1667748428707,1667748021541,female,airport-europe-UPDATED,"sameCategory2,competitor,sameCategory1,otherCategory1,otherCategory2",English,99,99,16144,100,100,airport,8,filler
4437,47,NA,75,Graduated College,407166,1667748428707,1667748021541,female,zoo-reptiles,"sameCategory1,otherCategory1,sameCategory2,otherCategory2,competitor",English,66,68,17327,72,77,zoo,9,main
