submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,languages,otherCategory1,otherCategory2,responseTime,sameCategory1,sameCategory2,settingName,trialNr,trial_type
4563,39,NA,47,Graduated College,87672,1668980815767,1668980728095,female,electronics-laptop,"otherCategory1,competitor,sameCategory2",English,0,NA,19299,NA,20,electronics,1,main
4563,39,NA,20,Graduated College,87672,1668980815767,1668980728095,female,jobCenter-engineer,"sameCategory2,competitor,otherCategory1",English,0,NA,13996,NA,67,jobCenter,2,filler
4563,39,NA,32,Graduated College,87672,1668980815767,1668980728095,female,plants-green,"otherCategory1,competitor,sameCategory1",English,0,NA,10564,2,NA,plants,3,main
4563,39,NA,13,Graduated College,87672,1668980815767,1668980728095,female,furniture-outdoors,"sameCategory1,otherCategory2,competitor",English,NA,0,12305,7,NA,furniture,4,main
4563,39,NA,36,Graduated College,87672,1668980815767,1668980728095,female,cafe-pie,"sameCategory1,otherCategory2,competitor",English,NA,0,8915,10,NA,cafe,5,main
4564,30,NA,73,Higher degree,173956,1668980904604,1668980730648,male,carRental-fun,"otherCategory2,competitor,sameCategory1",English,NA,3,63839,35,NA,carRental,1,filler
4564,30,NA,40,Higher degree,173956,1668980904604,1668980730648,male,electronics-laptop,"sameCategory2,competitor,otherCategory2",English,NA,1,10664,NA,6,electronics,2,main
4564,30,NA,43,Higher degree,173956,1668980904604,1668980730648,male,cafe-pie,"sameCategory1,competitor,otherCategory1",English,0,NA,15188,7,NA,cafe,3,main
4564,30,NA,5,Higher degree,173956,1668980904604,1668980730648,male,plants-green,"otherCategory2,sameCategory1,competitor",English,NA,8,10351,18,NA,plants,4,main
4564,30,NA,24,Higher degree,173956,1668980904604,1668980730648,male,furniture-outdoors,"competitor,otherCategory2,sameCategory2",English,NA,41,16601,NA,17,furniture,5,main
4566,39,NA,76,Graduated High-school,97498,1668981272038,1668981174540,female,electronics-laptop,"sameCategory2,otherCategory1,competitor",english,0,NA,14064,NA,28,electronics,1,main
4566,39,NA,0,Graduated High-school,97498,1668981272038,1668981174540,female,airport-europe-UPDATED,"competitor,otherCategory2,sameCategory2",english,NA,0,11950,NA,0,airport,2,filler
4566,39,NA,25,Graduated High-school,97498,1668981272038,1668981174540,female,plants-green,"competitor,otherCategory1,sameCategory2",english,24,NA,14459,NA,22,plants,3,main
4566,39,NA,87,Graduated High-school,97498,1668981272038,1668981174540,female,furniture-outdoors,"otherCategory2,competitor,sameCategory1",english,NA,64,13819,68,NA,furniture,4,main
4566,39,NA,62,Graduated High-school,97498,1668981272038,1668981174540,female,cafe-pie,"competitor,sameCategory2,otherCategory1",english,9,NA,10530,NA,32,cafe,5,main
4567,43,NA,70,Graduated High-school,95193,1668981272467,1668981177274,female,furniture-outdoors,"sameCategory1,otherCategory1,competitor",English,40,NA,18187,10,NA,furniture,1,main
4567,43,NA,55,Graduated High-school,95193,1668981272467,1668981177274,female,plants-green,"sameCategory2,otherCategory2,competitor",English,NA,28,11623,NA,55,plants,2,main
4567,43,NA,80,Graduated High-school,95193,1668981272467,1668981177274,female,electronics-laptop,"otherCategory2,sameCategory1,competitor",English,NA,29,12242,55,NA,electronics,3,main
4567,43,NA,0,Graduated High-school,95193,1668981272467,1668981177274,female,airport-usa,"sameCategory2,otherCategory2,competitor",English,NA,0,9331,NA,0,airport,4,filler
4567,43,NA,84,Graduated High-school,95193,1668981272467,1668981177274,female,cafe-pie,"otherCategory1,sameCategory1,competitor",English,14,NA,7081,63,NA,cafe,5,main
4569,23,NA,88,Graduated College,821451,1668981368860,1668980547409,female,electronics-laptop,"sameCategory1,competitor,otherCategory1",English,1,NA,14255,16,NA,electronics,1,main
4569,23,NA,56,Graduated College,821451,1668981368860,1668980547409,female,plants-green,"competitor,otherCategory1,sameCategory1",English,12,NA,16153,1,NA,plants,2,main
4569,23,NA,68,Graduated College,821451,1668981368860,1668980547409,female,cafe-pie,"otherCategory2,competitor,sameCategory2",English,NA,0,19180,NA,55,cafe,3,main
4569,23,NA,36,Graduated College,821451,1668981368860,1668980547409,female,furniture-outdoors,"sameCategory1,otherCategory2,competitor",English,NA,42,23004,50,NA,furniture,4,main
4569,23,NA,99,Graduated College,821451,1668981368860,1668980547409,female,carRental-fun,"sameCategory1,competitor,otherCategory1",English,1,NA,28251,23,NA,carRental,5,filler
4570,40,NA,43,Graduated College,157268,1668981514454,1668981357186,female,plants-green,"otherCategory1,sameCategory1,competitor",English,35,NA,24307,28,NA,plants,1,main
4570,40,NA,70,Graduated College,157268,1668981514454,1668981357186,female,carRental-fun,"sameCategory2,otherCategory2,competitor",English,NA,25,18356,NA,39,carRental,2,filler
4570,40,NA,51,Graduated College,157268,1668981514454,1668981357186,female,furniture-outdoors,"sameCategory2,otherCategory1,competitor",English,22,NA,17623,NA,42,furniture,3,main
4570,40,NA,40,Graduated College,157268,1668981514454,1668981357186,female,electronics-laptop,"sameCategory1,competitor,otherCategory1",English,16,NA,41564,39,NA,electronics,4,main
4570,40,NA,45,Graduated College,157268,1668981514454,1668981357186,female,cafe-pie,"sameCategory1,competitor,otherCategory2",English,NA,18,13095,48,NA,cafe,5,main
4551,57,NA,100,Graduated High-school,202224,1668938095911,1668937893687,male,music-softrock,"competitor,sameCategory2,otherCategory1",english,100,NA,24807,NA,100,music,1,filler
4551,57,NA,43,Graduated High-school,202224,1668938095911,1668937893687,male,cafe-pie,"competitor,otherCategory1,sameCategory2",english,17,NA,28855,NA,36,cafe,2,main
4551,57,NA,53,Graduated High-school,202224,1668938095911,1668937893687,male,plants-green,"competitor,otherCategory1,sameCategory2",english,35,NA,15737,NA,15,plants,3,main
4551,57,NA,8,Graduated High-school,202224,1668938095911,1668937893687,male,electronics-laptop,"competitor,otherCategory1,sameCategory1",english,45,NA,77823,11,NA,electronics,4,main
4551,57,NA,82,Graduated High-school,202224,1668938095911,1668937893687,male,furniture-outdoors,"otherCategory2,sameCategory1,competitor",english,NA,62,14936,46,NA,furniture,5,main
4556,43,NA,42,Graduated College,123729,1668944804730,1668944681001,female,furniture-outdoors,"otherCategory1,sameCategory1,competitor",English,23,NA,28036,40,NA,furniture,1,main
4556,43,NA,32,Graduated College,123729,1668944804730,1668944681001,female,electronics-laptop,"sameCategory2,otherCategory1,competitor",English,6,NA,20957,NA,18,electronics,2,main
4556,43,NA,40,Graduated College,123729,1668944804730,1668944681001,female,art-painting,"otherCategory1,sameCategory1,competitor",English,27,NA,12184,41,NA,art,3,filler
4556,43,NA,35,Graduated College,123729,1668944804730,1668944681001,female,cafe-pie,"otherCategory1,competitor,sameCategory1",English,12,NA,13924,41,NA,cafe,4,main
4556,43,NA,49,Graduated College,123729,1668944804730,1668944681001,female,plants-green,"otherCategory2,sameCategory2,competitor",English,NA,62,16760,NA,33,plants,5,main
4559,54,NA,41,Graduated College,152176,1668944860001,1668944707825,male,electronics-laptop,"competitor,sameCategory2,otherCategory1",English,0,NA,36944,NA,23,electronics,1,main
4559,54,NA,0,Graduated College,152176,1668944860001,1668944707825,male,jobCenter-engineer,"sameCategory2,otherCategory2,competitor",English,NA,0,21255,NA,0,jobCenter,2,filler
4559,54,NA,3,Graduated College,152176,1668944860001,1668944707825,male,furniture-outdoors,"otherCategory2,competitor,sameCategory1",English,NA,9,23606,34,NA,furniture,3,main
4559,54,NA,44,Graduated College,152176,1668944860001,1668944707825,male,plants-green,"sameCategory1,otherCategory2,competitor",English,NA,15,15609,3,NA,plants,4,main
4559,54,NA,39,Graduated College,152176,1668944860001,1668944707825,male,cafe-pie,"otherCategory1,sameCategory1,competitor",English,0,NA,14154,35,NA,cafe,5,main
4557,51,NA,50,Higher degree,116091,1668944763622,1668944647531,female,electronics-laptop,"sameCategory2,otherCategory2,competitor",Engllish,NA,4,25528,NA,13,electronics,1,main
4557,51,NA,73,Higher degree,116091,1668944763622,1668944647531,female,carRental-fun,"competitor,sameCategory2,otherCategory1",Engllish,27,NA,10962,NA,47,carRental,2,filler
4557,51,NA,55,Higher degree,116091,1668944763622,1668944647531,female,furniture-outdoors,"sameCategory1,competitor,otherCategory1",Engllish,21,NA,10347,42,NA,furniture,3,main
4557,51,NA,51,Higher degree,116091,1668944763622,1668944647531,female,cafe-pie,"sameCategory2,otherCategory2,competitor",Engllish,NA,28,11179,NA,44,cafe,4,main
4557,51,NA,33,Higher degree,116091,1668944763622,1668944647531,female,plants-green,"competitor,otherCategory1,sameCategory1",Engllish,16,NA,11199,10,NA,plants,5,main
4558,65,NA,53,Graduated High-school,148375,1668944848546,1668944700171,female,plants-green,"competitor,sameCategory2,otherCategory1",NA,32,NA,35838,NA,2,plants,1,main
4558,65,NA,44,Graduated High-school,148375,1668944848546,1668944700171,female,cafe-pie,"otherCategory2,competitor,sameCategory1",NA,NA,17,30610,36,NA,cafe,2,main
4558,65,NA,64,Graduated High-school,148375,1668944848546,1668944700171,female,electronics-laptop,"sameCategory1,otherCategory1,competitor",NA,1,NA,17498,1,NA,electronics,3,main
4558,65,NA,98,Graduated High-school,148375,1668944848546,1668944700171,female,art-drawing,"otherCategory1,sameCategory1,competitor",NA,98,NA,14165,98,NA,art,4,filler
4558,65,NA,70,Graduated High-school,148375,1668944848546,1668944700171,female,furniture-outdoors,"sameCategory2,competitor,otherCategory1",NA,60,NA,15745,NA,28,furniture,5,main
4560,23,NA,100,Graduated High-school,826017,1668945510627,1668944684610,male,plants-green,"competitor,otherCategory1,sameCategory1",english,0,NA,761363,0,NA,plants,1,main
4560,23,NA,90,Graduated High-school,826017,1668945510627,1668944684610,male,electronics-laptop,"sameCategory2,otherCategory1,competitor",english,28,NA,12284,NA,18,electronics,2,main
4560,23,NA,87,Graduated High-school,826017,1668945510627,1668944684610,male,cafe-pie,"otherCategory2,competitor,sameCategory1",english,NA,16,7476,69,NA,cafe,3,main
4560,23,NA,81,Graduated High-school,826017,1668945510627,1668944684610,male,airport-europe-UPDATED,"competitor,otherCategory1,sameCategory2",english,64,NA,15991,NA,58,airport,4,filler
4560,23,NA,64,Graduated High-school,826017,1668945510627,1668944684610,male,furniture-outdoors,"otherCategory1,sameCategory2,competitor",english,35,NA,9597,NA,80,furniture,5,main
4552,36,NA,44,Did not graduate High-school,124574,1668938529664,1668938405090,female,cafe-pie,"otherCategory2,sameCategory1,competitor",English,NA,2,20208,26,NA,cafe,1,main
4552,36,NA,56,Did not graduate High-school,124574,1668938529664,1668938405090,female,furniture-outdoors,"otherCategory2,competitor,sameCategory2",English,NA,52,22780,NA,43,furniture,2,main
4552,36,NA,55,Did not graduate High-school,124574,1668938529664,1668938405090,female,jobCenter-office,"sameCategory2,competitor,otherCategory2",English,NA,1,16057,NA,13,jobCenter,3,filler
4552,36,NA,54,Did not graduate High-school,124574,1668938529664,1668938405090,female,plants-green,"competitor,otherCategory1,sameCategory2",English,18,NA,11135,NA,12,plants,4,main
4552,36,NA,45,Did not graduate High-school,124574,1668938529664,1668938405090,female,electronics-laptop,"sameCategory2,competitor,otherCategory2",English,NA,36,10696,NA,26,electronics,5,main
4554,29,NA,100,Graduated High-school,72520,1668944789416,1668944716896,female,art-painting,"sameCategory1,competitor,otherCategory2",English,NA,100,9735,100,NA,art,1,filler
4554,29,NA,59,Graduated High-school,72520,1668944789416,1668944716896,female,plants-green,"competitor,otherCategory2,sameCategory1",English,NA,59,15801,42,NA,plants,2,main
4554,29,NA,61,Graduated High-school,72520,1668944789416,1668944716896,female,electronics-laptop,"otherCategory2,sameCategory2,competitor",English,NA,61,11324,NA,40,electronics,3,main
4554,29,NA,43,Graduated High-school,72520,1668944789416,1668944716896,female,furniture-outdoors,"otherCategory1,competitor,sameCategory2",English,44,NA,6847,NA,43,furniture,4,main
4554,29,NA,60,Graduated High-school,72520,1668944789416,1668944716896,female,cafe-pie,"sameCategory2,otherCategory2,competitor",English,NA,43,8943,NA,54,cafe,5,main
4565,58,NA,26,Higher degree,236912,1668980918814,1668980681902,female,cafe-pie,"competitor,sameCategory1,otherCategory1",English,0,NA,37991,9,NA,cafe,1,main
4565,58,NA,28,Higher degree,236912,1668980918814,1668980681902,female,furniture-outdoors,"otherCategory2,competitor,sameCategory1",English,NA,69,35721,44,NA,furniture,2,main
4565,58,NA,24,Higher degree,236912,1668980918814,1668980681902,female,jobCenter-office,"sameCategory2,competitor,otherCategory1",English,0,NA,35851,NA,50,jobCenter,3,filler
4565,58,NA,8,Higher degree,236912,1668980918814,1668980681902,female,plants-green,"sameCategory1,competitor,otherCategory2",English,NA,5,22872,8,NA,plants,4,main
4565,58,NA,22,Higher degree,236912,1668980918814,1668980681902,female,electronics-laptop,"sameCategory2,otherCategory1,competitor",English,0,NA,21137,NA,0,electronics,5,main
4568,24,NA,61,Graduated College,117036,1668981281375,1668981164339,female,furniture-outdoors,"sameCategory1,otherCategory1,competitor",English,27,NA,17307,68,NA,furniture,1,main
4568,24,NA,68,Graduated College,117036,1668981281375,1668981164339,female,jobCenter-engineer,"otherCategory1,sameCategory1,competitor",English,2,NA,15995,46,NA,jobCenter,2,filler
4568,24,NA,48,Graduated College,117036,1668981281375,1668981164339,female,cafe-pie,"competitor,otherCategory1,sameCategory2",English,16,NA,18144,NA,51,cafe,3,main
4568,24,NA,48,Graduated College,117036,1668981281375,1668981164339,female,plants-green,"competitor,sameCategory2,otherCategory1",English,29,NA,9587,NA,28,plants,4,main
4568,24,NA,28,Graduated College,117036,1668981281375,1668981164339,female,electronics-laptop,"sameCategory1,competitor,otherCategory2",English,NA,10,9090,25,NA,electronics,5,main
