itemName,inputs,predictions,probs,model_version
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I do have a cake container, a carton, ziplock bags, and a tote bag. We can use these to package the muffins and cookies for you to take home.",-0.3260781516485435,gpt-4-0613
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box available right now but I do have a cake container, a carton, a ziplock bag, and a tote bag that you can use to carry the pastries home.",-0.26015164688710446,gpt-4-0613
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. But I do have a cake container, a carton, a ziplock bag, and a tote bag you can use to carry your pastries home.",-0.18145926432199358,gpt-4-0613
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. However, I do have a cake container, a carton, a ziplock bag, and a tote bag which you can use to take home some pastries.",-0.24194431858743928,gpt-4-0613
box-muffins,"['\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends got together to bake muffins and cookies. Your friends want to take home some of the pastries, but forgot to bring containers. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I don't have a box, but I have a cake container, a carton, a ziplock bag, and a tote bag. You are welcome to use any of those to carry your pastries home.",-0.3251372306301395,gpt-4-0613
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I have a ziplock bag, a carton, a cake container, and a tote bag that you can use to carry the leftovers.",-0.1396429595989575,gpt-4-0613
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm afraid I don't have a box, but I do have a ziplock bag, a carton, a cake container, and a tote bag you could use for the food. Would any of those work for you?",-0.3412893495366761,gpt-4-0613
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box but I do have a ziplock bag, a carton, a cake container and a tote bag that you could use to carry your leftovers.",-0.2869779994669384,gpt-4-0613
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box, but I do have a ziplock bag, a carton, a cake container, and a tote bag that you can use to carry your leftovers.",-0.1185069632863073,gpt-4-0613
box-bbq,"['\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:', '\n\nYour turn.\nYou and some friends had a BBQ and there are quite a lot of leftovers. Your friends want to take home some of the food, but forgot to bring containers. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:']","I'm sorry, I don't have a box. But I do have a few other options you can use. I have a ziplock bag, a carton, a cake container, and a tote bag. Would any of these work for you?",-0.23573239687220782,gpt-4-0613
