Unnamed: 0,itemName,settingName,context,context_qa,question,taciturn,competitor,sameCategory,otherCategory,fullList,model_name,predictions,category
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",MaRiOrOsSi/t5-base-finetuned-question-answering,"No, you have grilled zucchini.",other
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",MaRiOrOsSi/t5-base-finetuned-question-answering,No you don't have grilled zucchini.,other
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",MaRiOrOsSi/t5-base-finetuned-question-answering,No you don't have any.,taciturn
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",MaRiOrOsSi/t5-base-finetuned-question-answering,"No, you have some grilled zucchini.",other
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",MaRiOrOsSi/t5-base-finetuned-question-answering,No you don't.,taciturn
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",MaRiOrOsSi/t5-base-finetuned-question-answering,yes,yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",MaRiOrOsSi/t5-base-finetuned-question-answering,Yes.,yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",MaRiOrOsSi/t5-base-finetuned-question-answering,"No, you only have iced coffee, soda, and Chardonnay.",fullList
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",MaRiOrOsSi/t5-base-finetuned-question-answering,"No, you have iced coffee, soda, and Chardonnay.",fullList
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes, you can only iced coffee, soda, and Chardonnay.",fullList
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",MaRiOrOsSi/t5-base-finetuned-question-answering,Yes.,yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a circus show, a trade fare, and a hip hop DJ.",fullList
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a circus show, a trade fare, and a club event with a hip hop DJ.",fullList
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",MaRiOrOsSi/t5-base-finetuned-question-answering,Yes there is a circus show and a club event with a hip hop DJ.,other
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a circus show, a trade fare, and a party with a hip hop DJ.",fullList
5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",MaRiOrOsSi/t5-base-finetuned-question-answering,yes,yes
5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a hip hop DJ, live jazz music, and a circus show.",fullList
5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",MaRiOrOsSi/t5-base-finetuned-question-answering,"yes there is a circus show with hip hop DJ, live jazz music, and a circus show.",other
5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",MaRiOrOsSi/t5-base-finetuned-question-answering,"yes there is a circus show with hip hop DJ, live jazz music and a circus show.",other
5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",MaRiOrOsSi/t5-base-finetuned-question-answering,"yes there is a circus show with hip hop DJ, live jazz music, and circus show.",other
6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",MaRiOrOsSi/t5-base-finetuned-question-answering,yes,yes
6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a bed in a cheap bed and breakfast, a room in a four-star hotel and a suite in a four-star hotel.",fullList
6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a bed in a cheap bed-and-breakfast, a suite in a four-star hotel.",other
6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a bed in a cheap bed and breakfast, and a suite in a four-star hotel.",other
6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",MaRiOrOsSi/t5-base-finetuned-question-answering,"Yes there is a bed in a cheap bed and breakfast, a suite in a four-star hotel.",other
