Unnamed: 0,itemName,settingName,context,context_qa,question,taciturn,competitor,sameCategory,otherCategory,fullList,model_name,predictions,category
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",yjernite/bart_eli5," Yes, you have Sauvignon Blanc. Sauvignon Blanc is a type of wine made from grapes grown in the Champagne region of France.",yes
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",yjernite/bart_eli5," Yes, you have Sauvignon Blanc. Sauvignon Blanc is a type of wine made from grapes grown in the Côte d'Or region of France.",yes
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",yjernite/bart_eli5," Yes, you have Sauvignon Blanc. Sauvignon Blanc is a type of wine made from grapes grown in the Côte d'Or region in France.",yes
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",yjernite/bart_eli5," Yes, you have Sauvignon Blanc. Sauvignon Blanc is a type of white wine.",yes
2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",yjernite/bart_eli5," Yes, you have Sauvignon Blanc. Sauvignon Blanc is a type of wine made from grapes grown in France.",yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",yjernite/bart_eli5,"Yes, they do.  URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2",yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",yjernite/bart_eli5,"Yes, they do.  URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_3   URL_4   URL_1   URL_2",yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",yjernite/bart_eli5,"Yes, they do.  URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_0   URL_4   URL_3",yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",yjernite/bart_eli5,"Yes, they do.  URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_5   URL_4",yes
3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",yjernite/bart_eli5,"Yes, they do.  URL_0   URL_1   URL_2   URL_3   URL_4   URL_5   URL_2   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_0   URL_1   URL_2   URL_3   URL_4   URL_1   URL_2   URL_3   URL_4   URL_0   URL_3",yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",yjernite/bart_eli5, There is a theatre performance for children today in my town.,yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",yjernite/bart_eli5, There is a theatre performance for children today in my town. It's called the Children's Theatre.,yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",yjernite/bart_eli5," Yes, there is a theatre performance for children today. It's called a Children's Day.",yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",yjernite/bart_eli5," Yes, there is a theatre performance for children today. It's called a Children's Theatre.",yes
4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",yjernite/bart_eli5," There is a theatre performance for children today in my town. It's called the Children's Theatre, and it's open to children.",yes
