,Unnamed: 0,itemName,settingName,context,context_qa,question,taciturn,competitor,sameCategory,otherCategory,fullList,answer_type_prob,model_name,answer_type
2,2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",0.1407772279239336,bigscience/T0_3B,otherCategory
2,2,bar-whiteWine,bar,"You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says: Do you have Sauvignon Blanc? You reply:","You are a bartender in a hotel bar. The bar serves only Chardonnay, craft beer, and iced coffee. Late at night a woman walks in. She looks gloomy. She says:",Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay and craft beer.","I'm sorry, we don't have Sauvignon Blanc. We have iced coffee.","I'm sorry, we don't have Sauvignon Blanc. We have Chardonnay, craft beer, iced coffee.",0.23572361905680264,bigscience/T0_3B,fullList
3,3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves onlyiced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",0.2484087288117751,bigscience/T0_3B,taciturn
3,3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves onlyiced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",0.1936415122838238,bigscience/T0_3B,competitor
3,3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves onlyiced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",0.21245031731208838,bigscience/T0_3B,sameCategory
3,3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves onlyiced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",0.18414799400187543,bigscience/T0_3B,otherCategory
3,3,bar-tea,bar,"You are a bartender in a hotel bar. The bar serves onlyiced coffee, soda, and Chardonnay. A woman walks in. She says: Do you have iced tea? You reply:","You are a bartender in a hotel bar. The bar serves only iced coffee, soda, and Chardonnay. A woman walks in. She says:",Do you have iced tea?,"I'm sorry, we don't have iced tea.","I'm sorry, we don't have iced tea. We have iced coffee.","I'm sorry, we don't have iced tea. We have iced coffee and soda.","I'm sorry, we don't have iced tea. We have Chardonnay.","I'm sorry, we don't have iced tea. We have iced coffee, Chardonnay, soda.",0.16135144759043732,bigscience/T0_3B,fullList
4,4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",0.1545139821361291,bigscience/T0_3B,taciturn
4,4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",0.1688885724980687,bigscience/T0_3B,competitor
4,4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",0.21045865763793156,bigscience/T0_3B,sameCategory
4,4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",0.22229201323724598,bigscience/T0_3B,otherCategory
4,4,touristInfo-childTheatre,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks: Is there a theatre performance for children today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a circus show, a trade fare, and a club event with a hip hop DJ. A young woman walks in and asks:",Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children.","I'm sorry, there is no theatre performance for children. There is a circus show.","I'm sorry, there is no theatre performance for children. There is a circus show and a trade fare.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ.","I'm sorry, there is no theatre performance for children. There is a club event with a hip hop DJ, a circus show, a trade fare.",0.24384677449062464,bigscience/T0_3B,fullList
5,5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",0.15086918701861,bigscience/T0_3B,taciturn
5,5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",0.18443212641813309,bigscience/T0_3B,competitor
5,5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",0.23906473830073494,bigscience/T0_3B,sameCategory
5,5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",0.1629220264368441,bigscience/T0_3B,otherCategory
5,5,touristInfo-clubbing,touristInfo,"You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks: Is there a club event with electronic music today? You reply:","You are working in a tourist office in a medium-sized tourist town. Today the following events are happening: a club event with a hip hop DJ, live jazz music, and a circus show. A young woman walks in and asks:",Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music.","I'm sorry, there is no club event with electronic music.There is a club event with a hip hop DJ.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ and live jazz music.","I'm sorry, there is no club event with electronic music. There is a circus show.","I'm sorry, there is no club event with electronic music. There is a club event with a hip hop DJ, live jazz music, a circus show.",0.26271192182567793,bigscience/T0_3B,fullList
6,6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",0.11849100439500285,bigscience/T0_3B,taciturn
6,6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",0.19806061764859198,bigscience/T0_3B,competitor
6,6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",0.254318239051588,bigscience/T0_3B,sameCategory
6,6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",0.1558146952906146,bigscience/T0_3B,otherCategory
6,6,bookingAgency-lowClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks: Is there a bed in the youth hostel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a room in a cheap bed-and-breakfast, a room in a budget hotel, and a suite in a four-star hotel. A young man walks in and asks:",Is there a bed in the youth hostel available for tomorrow night? ,"I'm sorry, there is no free bed in the youth hostel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free bed in the youth hostel. There is a room in a cheap bed-and-breakfast and a room in a budget hotel.","I'm sorry, there is no free bed in the youth hostel. There is a suite in a four-star hotel.","I'm sorry, there is no free bed in the youth hostel. There is a room in a budget hotel, a room in a cheap bed-and-breakfast, a suite in a four-star hotel.",0.27331544361420257,bigscience/T0_3B,fullList
7,7,bookingAgency-highClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:  Is a single room in a five-star hotel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:",Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no free single room in a five-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel and an expensive apartment close to the city.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast, a suite in a four-star hotel, an expensive apartment close to the city.",0.14578519196894463,bigscience/T0_3B,taciturn
7,7,bookingAgency-highClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:  Is a single room in a five-star hotel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:",Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no free single room in a five-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel and an expensive apartment close to the city.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast, a suite in a four-star hotel, an expensive apartment close to the city.",0.18760961769321435,bigscience/T0_3B,competitor
